run_id,stage,axis,level,scenario_key,seed,system,status,fail_reason,divergence_time_s,talk,noise_type,snr_db,ser_db,rt60_target_s,rt60_achieved_echo_s,rt60_achieved_near_s,speaker_mic_distance_m,absorption_calibrated,absorption_sabine_init,filter_length_ms,mu,frame_size,int16_scale,int16_headroom_db,erle_steady_state_db,erle_n_valid_frames,convergence_time_s,converged,segsnr_db,stoi,pesq_wb,lsd_db,misalignment_final_db,audibility_fraction,audibility_excess_db,audibility_n_units,audibility_fraction_traj,audibility_fraction_interp,recon_err_db,recon_err_interp_db,speex_tworun_erle_diff_db,mu_q15,delta_q30,coeff_bits,n_stall_events,stall_first_time_s,n_tap_stalls,n_sat_total,n_sat_y,n_sat_err,n_sat_gain,n_sat_coeff,n_sat_coeff_taps,sat_first_time_s,coeff_div_final_db,coeff_div_steady_db,far_speaker,near_speaker,wall_time_s,git_sha
b.mu.mu0.1.s0.nlms_f64_mu0.1,b,mu,mu0.1,rt0.4_d1_far_single_none_ser0,0,nlms_f64,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.1,,31891.71620678807,6.0,15.240970586690828,638,0.30000000000000004,True,,,,,-5.598392376839825,0.9401538899971502,22.753259966094344,14036,0.9579652322599032,0.939298945568538,-21.831164518021495,-27.359781331997453,,,,,,,,,,,,,,,,,260,61,5.014,3fc93f4
b.mu.mu0.1.s1.nlms_f64_mu0.1,b,mu,mu0.1,rt0.4_d1_far_single_none_ser0,1,nlms_f64,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.1,,28866.693499851983,6.0,19.679643145188376,694,2.34,True,,,,,-6.131656078621516,0.9516594516594516,20.656085086223435,15246,0.963924963924964,0.9489702216974945,-24.586816357109097,-27.514603631961894,,,,,,,,,,,,,,,,,7729,1221,5.055,3fc93f4
b.mu.mu0.1.s2.nlms_f64_mu0.1,b,mu,mu0.1,rt0.4_d1_far_single_none_ser0,2,nlms_f64,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.1,,40752.38218907314,6.0,20.02946704681771,643,1.2,True,,,,,-5.48279155354783,0.9613423959218351,23.417207173383723,14124,0.9713254035683943,0.9615548003398471,-24.058131516819287,-27.26664776634596,,,,,,,,,,,,,,,,,8224,908,5.021,3fc93f4
b.mu.mu0.3.s0.nlms_f64_mu0.3,b,mu,mu0.3,rt0.4_d1_far_single_none_ser0,0,nlms_f64,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.3,,31891.71620678807,6.0,21.770226853637997,638,2.32,True,,,,,-10.825430087575686,0.9128669136506127,20.29508987964443,14036,0.9586064405813622,0.9215588486748362,-18.35009835972914,-23.320864718035857,,,,,,,,,,,,,,,,,260,61,4.99,3fc93f4
b.mu.mu0.3.s1.nlms_f64_mu0.3,b,mu,mu0.3,rt0.4_d1_far_single_none_ser0,1,nlms_f64,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.3,,28866.693499851983,6.0,22.531744256755868,694,2.32,True,,,,,-13.08710665500686,0.9095500459136823,17.827624813198373,15246,0.9567099567099567,0.9069264069264069,-18.84581676239297,-21.944339317053316,,,,,,,,,,,,,,,,,7729,1221,4.999,3fc93f4
b.mu.mu0.3.s2.nlms_f64_mu0.3,b,mu,mu0.3,rt0.4_d1_far_single_none_ser0,2,nlms_f64,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.3,,40752.38218907314,6.0,27.38008114247249,643,1.24,True,,,,,-12.937253389382803,0.938119512885868,19.960960895862993,14124,0.9643868592466723,0.9459076748796375,-18.692886605170578,-21.927093696336396,,,,,,,,,,,,,,,,,8224,908,5.025,3fc93f4
b.mu.mu0.5.s0.nlms_f64_mu0.5,b,mu,mu0.5,rt0.4_d1_far_single_none_ser0,0,nlms_f64,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.5,,31891.71620678807,6.0,24.803757915399846,638,2.46,True,,,,,-14.387625411598897,0.909019663721858,19.293941759662655,14036,0.9626674266172699,0.9273297235679681,-15.87397898536874,-20.533577327920568,,,,,,,,,,,,,,,,,260,61,5.082,3fc93f4
b.mu.mu0.5.s1.nlms_f64_mu0.5,b,mu,mu0.5,rt0.4_d1_far_single_none_ser0,1,nlms_f64,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.5,,28866.693499851983,6.0,23.81285786301352,694,2.32,True,,,,,-18.340293704544173,0.8861996589269316,17.02587221295476,15246,0.9606454151908698,0.8865932047750229,-15.01533810296683,-18.09456559852429,,,,,,,,,,,,,,,,,7729,1221,4.983,3fc93f4
b.mu.mu0.5.s2.nlms_f64_mu0.5,b,mu,mu0.5,rt0.4_d1_far_single_none_ser0,2,nlms_f64,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.5,,40752.38218907314,6.0,30.779601765908037,643,1.26,True,,,,,-18.52142570227443,0.9231804021523647,18.588841774871657,14124,0.9629708297932597,0.9297649391107335,-15.488880102601126,-18.694524045995966,,,,,,,,,,,,,,,,,8224,908,4.98,3fc93f4
b.mu.mu0.9.s0.nlms_f64_mu0.9,b,mu,mu0.9,rt0.4_d1_far_single_none_ser0,0,nlms_f64,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.9,,31891.71620678807,6.0,26.807026293707704,638,4.0,True,,,,,-17.33481300286816,0.9126531775434596,19.152217082533802,14036,0.9708606440581362,0.9439298945568538,-12.413065669649708,-16.258231017694346,,,,,,,,,,,,,,,,,260,61,5.018,3fc93f4
b.mu.mu0.9.s1.nlms_f64_mu0.9,b,mu,mu0.9,rt0.4_d1_far_single_none_ser0,1,nlms_f64,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.9,,28866.693499851983,6.0,24.00298992246896,694,2.32,True,,,,,-18.041311013802467,0.8678997769906861,17.25633975245224,15246,0.9699593335956972,0.8692115964843238,-9.79222111780719,-12.958755900786338,,,,,,,,,,,,,,,,,7729,1221,5.011,3fc93f4
b.mu.mu0.9.s2.nlms_f64_mu0.9,b,mu,mu0.9,rt0.4_d1_far_single_none_ser0,2,nlms_f64,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.9,,40752.38218907314,6.0,30.95841453791185,643,1.26,True,,,,,-20.14872079760664,0.9105069385443217,18.48537706943365,14124,0.9702633814783348,0.9080996884735203,-11.52787207162609,-14.297099146655412,,,,,,,,,,,,,,,,,8224,908,5.079,3fc93f4
b.mu.reference.s0.speex,b,mu,reference,rt0.4_d1_far_single_none_ser0,0,speex,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,,160,31891.71620678807,6.0,23.932681633895875,638,5.62,True,,,,,,0.8691935024223425,18.963352690137427,14036,,,,,0.0,,,,,,,,,,,,,,,,260,61,0.241,3fc93f4
b.mu.reference.s1.speex,b,mu,reference,rt0.4_d1_far_single_none_ser0,1,speex,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,,160,28866.693499851983,6.0,29.510461677915586,694,7.8,True,,,,,,0.8314311950675587,18.506830449977937,15246,,,,,0.0,,,,,,,,,,,,,,,,7729,1221,0.244,3fc93f4
b.mu.reference.s2.speex,b,mu,reference,rt0.4_d1_far_single_none_ser0,2,speex,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,,160,40752.38218907314,6.0,27.02390000833762,643,5.140000000000001,True,,,,,,0.7966581704899461,18.59755214480106,14124,,,,,0.0,,,,,,,,,,,,,,,,8224,908,0.233,3fc93f4
b.word_length.15bit.s0.nlms_q15_coeff_bits15,b,word_length,15bit,rt0.4_d1_far_single_none_ser0,0,nlms_q15,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.5,,31891.71620678807,6.0,20.094300101348082,638,0.3400000000000001,True,,,,,-11.477513235540409,0.9629524080934739,22.05500087565275,14036,0.9687232829866058,,-16.516174322976962,,,16384,1074,15,68724,0.215125,615458026,3161,0,0,3161,0,0,6.25e-05,-16.162080764770508,-19.65204429626465,260,61,10.461,3fc93f4
b.word_length.15bit.s1.nlms_q15_coeff_bits15,b,word_length,15bit,rt0.4_d1_far_single_none_ser0,1,nlms_q15,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.5,,28866.693499851983,6.0,15.846577901549258,694,0.37999999999999995,True,,,,,-13.822099910757771,0.9465433556342647,20.636965947381697,15246,0.9645808736717828,,-13.971815950991083,,,16384,1074,15,43896,0.3071875,649018442,1656,0,0,1656,0,0,0.001625,-18.498844146728516,-17.44708824157715,7729,1221,11.691,3fc93f4
b.word_length.15bit.s2.nlms_q15_coeff_bits15,b,word_length,15bit,rt0.4_d1_far_single_none_ser0,2,nlms_q15,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.5,,40752.38218907314,6.0,23.562637418621758,643,4.22,True,,,,,-14.376272081249105,0.9553950722175021,21.872694869411045,14124,0.9646700651373549,,-17.493705650139525,,,16384,1074,15,105145,0.54775,678239011,725,0,0,725,0,0,0.001375,-19.227798461914062,-19.353471755981445,8224,908,10.798,3fc93f4
b.word_length.11bit.s0.nlms_q15_coeff_bits11,b,word_length,11bit,rt0.4_d1_far_single_none_ser0,0,nlms_q15,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.5,,31891.71620678807,6.0,-18.164260449031456,638,0.0,True,,,,,31.40967844555636,0.9990025648332859,44.22659105705774,14036,1.0,,1.3233607057135388,,,16384,1074,11,10241,0.0545,409075765,276649,8030,3699,32516,232404,154032555,6.25e-05,32.09259796142578,32.67894744873047,260,61,12.379,3fc93f4
b.word_length.11bit.s1.nlms_q15_coeff_bits11,b,word_length,11bit,rt0.4_d1_far_single_none_ser0,1,nlms_q15,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.5,,28866.693499851983,6.0,-15.703227385239668,694,0.12,True,,,,,31.761910292971365,0.9986225895316805,42.08913845272947,15246,0.999475272202545,,1.1859302874411906,,,16384,1074,11,2026,0.4181875,508805176,260671,1911,812,24863,233085,176332255,0.001625,32.15800094604492,32.178199768066406,7729,1221,12.107,3fc93f4
b.word_length.11bit.s2.nlms_q15_coeff_bits11,b,word_length,11bit,rt0.4_d1_far_single_none_ser0,2,nlms_q15,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.5,,40752.38218907314,6.0,-18.933601320296244,643,0.0,True,,,,,31.121751482265946,0.9968139337298216,42.69676530637011,14124,1.0,,0.6695602284132945,,,16384,1074,11,1657,0.005375,382383222,290943,29272,13503,15680,232488,140821301,0.001375,31.576078414916992,31.8635311126709,8224,908,12.02,3fc93f4
b.word_length.9bit.s0.nlms_q15_coeff_bits9,b,word_length,9bit,rt0.4_d1_far_single_none_ser0,0,nlms_q15,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.5,,31891.71620678807,6.0,-20.06130879050636,638,0.07999999999999999,True,,,,,31.6806343791998,0.9992163009404389,46.98468571890928,14036,1.0,,-1.8211374467146337,,,16384,1074,9,24096,0.23225,617956117,285990,7971,4275,37080,236664,264927095,6.25e-05,32.36341857910156,32.811214447021484,260,61,11.902,3fc93f4
b.word_length.9bit.s1.nlms_q15_coeff_bits9,b,word_length,9bit,rt0.4_d1_far_single_none_ser0,1,nlms_q15,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.5,,28866.693499851983,6.0,-17.443142931920516,694,0.0,True,,,,,31.79506659692828,0.9989505444050899,45.12603889880451,15246,0.9996720451265906,,-0.9930687628749415,,,16384,1074,9,24679,0.34225,685348668,266969,2801,1316,25601,237251,273701352,0.001625,32.19118881225586,32.21993637084961,7729,1221,12.093,3fc93f4
b.word_length.9bit.s2.nlms_q15_coeff_bits9,b,word_length,9bit,rt0.4_d1_far_single_none_ser0,2,nlms_q15,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.5,,40752.38218907314,6.0,-20.446890321919952,643,0.0,True,,,,,31.348017611684888,0.9981591617105636,45.584690659835495,14124,1.0,,-2.185914040631925,,,16384,1074,9,11341,0.0025,631309997,311447,38332,16849,19618,236648,276728353,0.001375,31.80235481262207,32.197391510009766,8224,908,12.135,3fc93f4
b.word_length.7bit.s0.nlms_q15_coeff_bits7,b,word_length,7bit,rt0.4_d1_far_single_none_ser0,0,nlms_q15,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.5,,31891.71620678807,6.0,-23.817711702135455,638,0.12000000000000002,True,,,,,31.789089530656828,0.9989313194642349,48.81067200458713,14036,0.9992163009404389,,-10.097546799894827,,,16384,1074,7,105138,0.232375,706389426,333559,34358,18647,42174,238380,318432786,6.25e-05,32.47181701660156,32.863975524902344,260,61,12.074,3fc93f4
b.word_length.7bit.s1.nlms_q15_coeff_bits7,b,word_length,7bit,rt0.4_d1_far_single_none_ser0,1,nlms_q15,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.5,,28866.693499851983,6.0,-20.220666158567788,694,0.0,True,,,,,31.795314624577973,0.9989505444050899,47.14461616183453,15246,0.9992129083038174,,-8.176375518612211,,,16384,1074,7,103378,0.1940625,749464188,285950,13856,7352,26067,238675,316390410,0.001625,32.191436767578125,32.249595642089844,7729,1221,12.066,3fc93f4
b.word_length.7bit.s2.nlms_q15_coeff_bits7,b,word_length,7bit,rt0.4_d1_far_single_none_ser0,2,nlms_q15,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.5,,40752.38218907314,6.0,-23.27282954676994,643,0.0,True,,,,,31.731448052621154,0.997309544038516,47.283108233338176,14124,0.9987963749645993,,-8.80102722763539,,,16384,1074,7,115427,0.0021875,744092914,391464,79071,37125,36367,238901,343433288,0.001375,32.18579864501953,32.25804138183594,8224,908,12.039,3fc93f4
